Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 13:04:00.034   -3916.204762223741        -4159.791586035279        -4159.79158603528         6.30014549312259          -2.817320850740898        -2.817320850740899        
01 Jan 2000 13:05:00.034   -3530.482909462635        -4320.250491397202        -4320.250491397204        6.55307658344732          -2.529275855517866        -2.529275855517867        
01 Jan 2000 13:06:00.034   -3130.348593242497        -4463.070875460106        -4463.070875460108        6.780364170270187         -2.229544542668215        -2.229544542668215        
01 Jan 2000 13:07:00.034   -2717.375121318237        -4587.583586710998        -4587.583586711           6.980864190959852         -1.919204829738125        -1.919204829738125        
01 Jan 2000 13:08:00.034   -2293.202118942528        -4693.185995977469        -4693.185995977471        7.153511324785036         -1.599395972394545        -1.599395972394545        
01 Jan 2000 13:09:00.034   -1859.530585637551        -4779.345629452216        -4779.345629452218        7.297326325792858         -1.27131691416621         -1.27131691416621         
01 Jan 2000 13:10:00.034   -1418.117504874377        -4845.603688733553        -4845.603688733556        7.41142358398128          -0.9362241624049451       -0.9362241624049453       
01 Jan 2000 13:11:00.034   -970.7699947055331        -4891.578428004694        -4891.578428004696        7.495018854683287         -0.5954291424912636       -0.5954291424912637       
01 Jan 2000 13:12:00.034   -519.3389913602239        -4916.968355675409        -4916.968355675412        7.547437084069418         -0.2502949851667552       -0.2502949851667552       
01 Jan 2000 13:13:00.034   -65.71246250211081        -4921.555225221413        -4921.555225221416        7.568120246509498         0.09776729393331057       0.09776729393331055       
01 Jan 2000 13:14:00.034   388.1918477322045         -4905.206777662799        -4905.206777662802        7.556635097491172         0.4473032578387526        0.4473032578387527        
01 Jan 2000 13:15:00.034   840.4341336667646         -4867.879196212511        -4867.879196212513        7.512680734199749         0.7968201830212756        0.7968201830212758        
01 Jan 2000 13:16:00.034   1289.060687942751         -4809.619232192631        -4809.619232192634        7.436095845094687         1.144792884770279         1.144792884770279         
01 Jan 2000 13:17:00.034   1732.112483835645         -4730.565960455551        -4730.565960455554        7.326865520287042         1.489670242215613         1.489670242215614         
01 Jan 2000 13:18:00.034   2167.634149634056         -4630.952122352917        -4630.95212235292         7.185127486674015         1.829882420171533         1.829882420171534         
01 Jan 2000 13:19:00.034   2593.683296335619         -4511.105014857203        -4511.105014857206        7.011177626083372         2.163848771670128         2.163848771670129         
01 Jan 2000 13:20:00.034   3008.340151303458         -4371.446885839794        -4371.446885839797        6.805474631584261         2.489986390490894         2.489986390490895         
01 Jan 2000 13:21:00.034   3409.717441818422         -4212.494797813815        -4212.494797813818        6.568643657074425         2.806719267425393         2.806719267425394         
01 Jan 2000 13:22:00.034   3795.970463852856         -4034.859925710619        -4034.859925710622        6.301478818656421         3.112487987766001         3.112487987766003         
01 Jan 2000 13:23:00.034   4165.307263098326         -3839.246258505266        -3839.246258505269        6.004944413499094         3.405759890971635         3.405759890971638         
01 Jan 2000 13:24:00.034   4515.998847537081         -3626.448679742087        -3626.448679742089        5.680174733083221         3.685039597102871         3.685039597102873         
01 Jan 2000 13:25:00.034   4846.389343900459         -3397.350408210764        -3397.350408210766        5.328472363071597         3.948879788950528         3.948879788950531         
01 Jan 2000 13:26:00.034   5154.906004455321         -3152.919787128216        -3152.919787128218        4.951304881502431         4.195892124360851         4.195892124360854         
01 Jan 2000 13:27:00.034   5440.068965944472         -2894.20641809988         -2894.206418099882        4.550299890400223         4.424758140660479         4.424758140660481         
01 Jan 2000 13:28:00.034   5700.500659405315         -2622.336644739512        -2622.336644739514        4.127238342878803         4.634240002873336         4.634240002873339         
01 Jan 2000 13:29:00.034   5934.934768202962         -2338.508399959518        -2338.508399959519        3.684046157850431         4.823190940133792         4.823190940133794         
01 Jan 2000 13:30:00.034   6142.224632103112         -2043.985440414398        -2043.985440414399        3.222784146856908         4.990565210808455         4.990565210808458         
01 Jan 2000 13:31:00.034   6321.350997693204         -1740.091001172213        -1740.091001172214        2.745636311453409         5.135427436724686         5.135427436724688         
01 Jan 2000 13:32:00.034   6471.429019999609         -1428.200913167885        -1428.200913167886        2.254896604025387         5.256961150831398         5.256961150831401         
01 Jan 2000 13:33:00.034   6591.714426744335         -1109.736235110725        -1109.736235110725        1.752954278832868         5.35447641071193          5.354476410711933         
01 Jan 2000 13:34:00.034   6681.60876527123          -786.1554600267937        -786.1554600267939        1.24227799233624          5.427416342597252         5.427416342597255         
01 Jan 2000 13:35:00.034   6740.663662616214         -458.946364271809         -458.9463642718091        0.7253988413466129        5.475362496693413         5.475362496693416         
