Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 14:03:00.034   -1597.8805272389          4823.526640879963         4804.177899482836         -7.372468083778698        -1.050851440035139        -1.10873171234109         
01 Jan 2000 14:04:00.034   -2036.580719877373        4750.437465222152         4727.631752204129         -7.245885814587978        -1.384331873842109        -1.441641429321236        
01 Jan 2000 14:05:00.034   -2466.796574026795        4657.554387365009         4631.333594238732         -7.089800631976563        -1.71043645580559         -1.766920642205533        
01 Jan 2000 14:06:00.034   -2886.784782692966        4545.357541374631         4515.778774484501         -6.905124012414608        -2.027921562318177        -2.08332804798924         
01 Jan 2000 14:07:00.034   -3294.859516453188        4414.400008972099         4381.535418737906         -6.692859220472331        -2.335599606973636        -2.389679425077271        
01 Jan 2000 14:08:00.034   -3689.397720514877        4265.304393378054         4229.240942069749         -6.454094334168161        -2.632341102403006        -2.684849655363446        
01 Jan 2000 14:09:00.034   -4068.843999591109        4098.759281419948         4059.59845189723          -6.189995485957605        -2.917076330345552        -2.967774353034992        
01 Jan 2000 14:10:00.034   -4431.715104477998        3915.515616094667         3873.373064018447         -5.90180034939706         -3.188796663595886        -3.237451144305814        
01 Jan 2000 14:11:00.034   -4776.604035757194        3716.382999190791         3671.388151255213         -5.590811892877107        -3.446555582369316        -3.492940641116133        
01 Jan 2000 14:12:00.034   -5102.183781093437        3502.22594106832          3454.521541815967         -5.25839241406484         -3.689469426017452        -3.733367150159304        
01 Jan 2000 14:13:00.034   -5407.210703204596        3273.96007229617          3223.701682069214         -4.90595786180741         -3.916717919022732        -3.957919156528035        
01 Jan 2000 14:14:00.034   -5690.527595800733        3032.548329579504         2979.903776129836         -4.534972446179252        -4.127544507911595        -4.16584961891976         
01 Jan 2000 14:15:00.034   -5951.066424666908        2778.997126284502         2724.145912519956         -4.146943532054254        -4.321256543234311        -4.356476110788392        
01 Jan 2000 14:16:00.034   -6187.850770646085        2514.352515897495         2457.485186182793         -3.743416806986531        -4.497225338134909        -4.529180839147379        
01 Jan 2000 14:17:00.034   -6399.997990603666        2239.696354944816         2181.01382230811          -3.325971710223783        -4.654886132332038        -4.683410569971315        
01 Jan 2000 14:18:00.034   -6586.721111560455        1956.142470252519         1895.85530677465          -2.896217106297164        -4.793737987592578        -4.818676486353446        
01 Jan 2000 14:19:00.034   -6747.330472099077        1664.832833942622         1603.160526529363         -2.455787183761843        -4.913343638034093        -4.9345540027824          
01 Jan 2000 14:20:00.034   -6881.235123908747        1366.933748244382         1304.103921904842         -2.006337557251905        -5.013329315861403        -5.030682556125996        
01 Jan 2000 14:21:00.034   -6987.944004961117        1063.632041044059         999.879651723577          -1.549541549008043        -5.093384570440458        -5.106765391166673        
01 Jan 2000 14:22:00.034   -7067.066894328314        756.1312721025835         691.6977710483434         -1.087086624390007        -5.15326209594593         -5.162569355827457        
01 Jan 2000 14:23:00.034   -7118.315157083755        445.6479490354388         380.7804206098268         -0.6206709545609433       -5.192777580190307        -5.197924718563622        
01 Jan 2000 14:24:00.034   -7141.502286085003        133.4077514705289         68.35802627302053         -0.1520000784919484       -5.211809584649491        -5.212725017769307        
01 Jan 2000 14:25:00.034   -7136.544245742302        -179.3582387241024        -244.3344936091093        0.3172163643424203        -5.210299463138881        -5.206926950456973        
01 Jan 2000 14:26:00.034   -7103.459621141319        -491.4173036218845        -556.0615154646341        0.7852678597447423        -5.188251324057245        -5.180550304903072        
01 Jan 2000 14:27:00.034   -7042.369574128188        -801.5388545272066        -865.5904951094126        1.250446232530457         -5.145732038595007        -5.133677939406391        
01 Jan 2000 14:28:00.034   -6953.497606192269        -1108.498199139683        -1171.695752459285        1.711048877791965         -5.082871294789355        -5.066455806767816        
01 Jan 2000 14:29:00.034   -6837.169126210219        -1411.080313277552        -1473.162259015775        2.165382039143216         -4.999861694790677        -4.979093021560232        
01 Jan 2000 14:30:00.034   -6693.810819356931        -1708.083619610583        -1768.789430541028        2.611764163056324         -4.896958890173251        -4.87186196470591         
01 Jan 2000 14:31:00.034   -6523.949811758115        -1998.323775466325        -2057.394926931698        3.048529357831889         -4.774481747568065        -4.745098417305802        
01 Jan 2000 14:32:00.034   -6328.212623770009        -2280.637471232789        -2337.81846074024         3.474030984929291         -4.632812534309183        -4.599201713062745        
01 Jan 2000 14:33:00.034   -6107.323903139173        -2553.88624018358         -2608.925615073649        3.886645409299736         -4.472397111159469        -4.434634896001758        
