Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 13:44:00.034   5845.501513451013         2432.229676592955         2467.33299720064          -3.863800161979013        4.763113770372752         4.737439613206922         
01 Jan 2000 13:45:00.034   5600.494542122576         2712.241841083497         2745.708956811365         -4.29976836122149         4.56717267107737          4.538319113235377         
01 Jan 2000 13:46:00.034   5329.948926124389         2979.886960015884         3011.529526437829         -4.714764805173671        4.351068023046899         4.319118686904208         
01 Jan 2000 13:47:00.034   5035.179787494255         3233.990212183684         3263.625432382898         -5.106919919874613        4.115981489547081         4.0810375910576           
01 Jan 2000 13:48:00.034   4717.60995802982          3473.45032100792          3500.901985787643         -5.474514320027702        3.863181126249959         3.825360941061265         
01 Jan 2000 13:49:00.034   4378.760739922091         3697.244416619676         3722.34390909536          -5.815986112162616        3.594010622541646         3.553448834168845         
01 Jan 2000 13:50:00.034   4020.242281686388         3904.432246303695         3927.019504094539         -6.12993642025475         3.309878366508491         3.266725306550627         
01 Jan 2000 13:51:00.034   3643.743674744916         4094.159727581605         4114.084156446075         -6.41513318245019         3.012246493555539         2.966667284811707         
01 Jan 2000 13:52:00.034   3251.022872176216         4265.661847422668         4282.783180853346         -6.67051329741217         2.702620065179068         2.65479367912049          
01 Jan 2000 13:53:00.034   2843.896525664703         4418.264919391796         4432.454019383602         -6.895183223637009        2.382536508407567         2.332654748796589         
01 Jan 2000 13:54:00.034   2424.229829870367         4551.388217849734         4562.527812766859         -7.088418154603698        2.053555428681872         2.001821853217381         
01 Jan 2000 13:55:00.034   1993.926455615299         4664.545014528866         4672.530370705535         -7.249659906787983        1.717248890260301         1.663877681993716         
01 Jan 2000 13:56:00.034   1554.918644765978         4757.343047886063         4762.082572291829         -7.378513666619739        1.375192239355976         1.320407039290946         
01 Jan 2000 13:57:00.034   1109.157530773401         4829.484459589729         4830.90023156067          -7.474743746771495        1.028955526772332         0.9729882385641491        
01 Jan 2000 13:58:00.034   658.6037397881948         4880.76523537358          4878.793466047317         -7.538268502242246        0.6800955693174222        0.6231851463553434        
01 Jan 2000 13:59:00.034   205.2183183290352         4911.07418935556          4905.665608043351         -7.569154553181922        0.3301486731651954        0.2725398975834433        
01 Jan 2000 14:00:00.034   -249.0459751526602        4920.391531867616         4911.511699145432         -7.567610454919999        -0.01937597213537823      -0.07743370978537389      
01 Jan 2000 14:01:00.034   -702.2529856429562        4908.787060975352         4896.416608774111         -7.533979946874226        -0.3670022329476356       -0.4252561454929755       
01 Jan 2000 14:02:00.034   -1152.491062295099        4876.418017297924         4860.552816718813         -7.468734901545585        -0.7112923188261405       -0.76948741875146         
01 Jan 2000 14:03:00.034   -1597.880529872432        4823.526640581463         4804.17789855463          -7.372468083224772        -1.050851441352424        -1.108731715466423        
